10
5
17
16
12
12
6
9
5
8
14
10
8
15
4
12
8
12
5
14
9
8
7
16
12
9
9
6
11
12
15
11
15
7
7
5
9
5
9
14
8
9
10
9
7
12
12
19
11
14
16
9
16
9
10
12
5
13
13
8
6
7
10
7
8
5
9
16
11
2
12
7
12
8
8
11
8
6
7
9
8
2
11
9
4
7
2
14
7
14
6
12
14
11
6
13
9
17
10
9
