3
9
3
8
6
7
7
1
12
10
4
9
16
12
7
8
14
13
14
9
8
15
9
11
10
7
9
7
13
3
6
9
7
9
6
5
10
4
13
16
6
8
7
2
5
12
6
7
9
11
11
13
13
10
17
10
11
14
4
3
14
9
5
10
9
9
9
8
8
11
12
11
12
9
10
4
12
7
9
15
7
2
11
7
16
15
13
8
11
12
9
7
16
14
12
9
9
8
13
8
