13
6
10
11
10
4
5
7
5
18
15
7
14
4
17
11
15
11
0
14
11
12
6
8
6
7
16
9
14
8
3
15
9
7
11
10
6
9
10
7
9
9
17
5
10
17
8
6
10
10
2
11
7
3
11
9
9
4
9
4
13
6
5
8
2
3
8
14
14
5
8
13
6
11
6
11
7
9
10
5
12
11
9
9
11
3
8
7
12
10
4
12
11
6
11
5
6
6
6
8
