Timestamp(ms),IP_Address,RTT(ms),SequenceNum
403573859,127.0.0.1,23,433
403573859,127.0.0.1,15,434
403573879,127.0.0.1,28,435
403573879,127.0.0.1,35,434
403573879,127.0.0.1,28,435
403573914,127.0.0.1,56,436
403573914,127.0.0.1,50,437
403573914,127.0.0.1,43,438
403573914,127.0.0.1,56,436
403573914,127.0.0.1,50,437
403573914,127.0.0.1,43,438
403573915,127.0.0.1,37,439
403573915,127.0.0.1,30,440
403573915,127.0.0.1,23,441
403573915,127.0.0.1,37,439
403573915,127.0.0.1,30,440
403573921,127.0.0.1,29,441
403573921,127.0.0.1,22,442
403573921,127.0.0.1,14,443
403573941,127.0.0.1,42,442
403573941,127.0.0.1,35,443
403573942,127.0.0.1,29,444
403573942,127.0.0.1,29,444
403573976,127.0.0.1,55,445
403573977,127.0.0.1,50,446
403573977,127.0.0.1,43,447
403573977,127.0.0.1,56,445
403573977,127.0.0.1,50,446
403573977,127.0.0.1,43,447
403573977,127.0.0.1,36,448
403573977,127.0.0.1,29,449
403573977,127.0.0.1,22,450
403573978,127.0.0.1,37,448
403573978,127.0.0.1,30,449
403573984,127.0.0.1,22,451
403573984,127.0.0.1,16,452
403573984,127.0.0.1,29,450
403573984,127.0.0.1,22,451
403573984,127.0.0.1,15,452
403574003,127.0.0.1,27,453
403574004,127.0.0.1,28,453
403574039,127.0.0.1,56,454
403574039,127.0.0.1,49,455
403574039,127.0.0.1,43,456
403574039,127.0.0.1,56,454
403574039,127.0.0.1,49,455
403574039,127.0.0.1,43,456
403574066,127.0.0.1,63,457
403574067,127.0.0.1,57,458
403574067,127.0.0.1,50,459
403574067,127.0.0.1,42,460
403574067,127.0.0.1,64,457
403574067,127.0.0.1,57,458
403574067,127.0.0.1,49,459
403574067,127.0.0.1,42,460
403574067,127.0.0.1,36,461
403574067,127.0.0.1,29,462
403574067,127.0.0.1,22,463
403574074,127.0.0.1,43,461
403574074,127.0.0.1,36,462
403574074,127.0.0.1,29,463
403574074,127.0.0.1,22,464
403574094,127.0.0.1,43,464
403574094,127.0.0.1,35,465
403574094,127.0.0.1,28,466
403574094,127.0.0.1,21,467
403574094,127.0.0.1,35,465
403574094,127.0.0.1,28,466
403574129,127.0.0.1,49,468
403574129,127.0.0.1,43,469
403574129,127.0.0.1,56,467
403574129,127.0.0.1,49,468
403574129,127.0.0.1,42,469
403574158,127.0.0.1,65,470
403574158,127.0.0.1,57,471
403574158,127.0.0.1,51,472
403574158,127.0.0.1,44,473
403574163,127.0.0.1,70,470
403574164,127.0.0.1,63,471
403574164,127.0.0.1,56,472
403574164,127.0.0.1,49,473
403574164,127.0.0.1,42,474
403574164,127.0.0.1,36,475
403574164,127.0.0.1,29,476
403574164,127.0.0.1,22,477
403574164,127.0.0.1,42,474
403574164,127.0.0.1,35,475
403574164,127.0.0.1,15,478
403574165,127.0.0.1,29,476
403574165,127.0.0.1,23,477
403574165,127.0.0.1,16,478
403574184,127.0.0.1,27,479
403574184,127.0.0.1,27,479
403574219,127.0.0.1,56,480
403574219,127.0.0.1,49,481
403574219,127.0.0.1,42,482
403574219,127.0.0.1,56,480
403574220,127.0.0.1,50,481
403574220,127.0.0.1,42,482
403574220,127.0.0.1,37,483
403574220,127.0.0.1,30,484
403574220,127.0.0.1,36,483
403574220,127.0.0.1,29,484
403574226,127.0.0.1,28,485
403574226,127.0.0.1,22,486
403574226,127.0.0.1,14,487
403574226,127.0.0.1,28,485
403574226,127.0.0.1,21,486
403574226,127.0.0.1,14,487
403574247,127.0.0.1,29,488
403574247,127.0.0.1,28,488
403574247,127.0.0.1,22,489
403574247,127.0.0.1,15,490
403574281,127.0.0.1,41,491
403574281,127.0.0.1,56,489
403574282,127.0.0.1,50,490
403574282,127.0.0.1,42,491
403574310,127.0.0.1,64,492
403574310,127.0.0.1,56,493
403574310,127.0.0.1,50,494
403574310,127.0.0.1,43,495
403574311,127.0.0.1,65,492
403574311,127.0.0.1,57,493
403574311,127.0.0.1,51,494
403574311,127.0.0.1,43,495
403574337,127.0.0.1,63,496
403574337,127.0.0.1,56,497
403574337,127.0.0.1,49,498
403574338,127.0.0.1,43,499
403574344,127.0.0.1,70,496
403574344,127.0.0.1,63,497
403574345,127.0.0.1,56,498
403574345,127.0.0.1,50,499
403574345,127.0.0.1,43,500
403574345,127.0.0.1,43,500
403574345,127.0.0.1,36,501
403574345,127.0.0.1,36,501
403574345,127.0.0.1,28,502
403574345,127.0.0.1,22,503
403574345,127.0.0.1,15,504
403574372,127.0.0.1,35,505
403574372,127.0.0.1,55,502
403574372,127.0.0.1,49,503
403574372,127.0.0.1,42,504
403574373,127.0.0.1,36,505
403574373,127.0.0.1,29,506
403574373,127.0.0.1,23,507
403574373,127.0.0.1,16,508
403574373,127.0.0.1,29,506
403574373,127.0.0.1,22,507
403574373,127.0.0.1,16,508
403574400,127.0.0.1,36,509
403574400,127.0.0.1,35,509
403574400,127.0.0.1,29,510
403574435,127.0.0.1,57,511
403574435,127.0.0.1,50,512
403574435,127.0.0.1,43,513
403574435,127.0.0.1,64,510
403574435,127.0.0.1,56,511
403574435,127.0.0.1,50,512
403574436,127.0.0.1,44,513
403574436,127.0.0.1,37,514
403574436,127.0.0.1,30,515
403574436,127.0.0.1,37,514
403574462,127.0.0.1,49,516
403574462,127.0.0.1,42,517
403574462,127.0.0.1,36,518
403574462,127.0.0.1,56,515
403574462,127.0.0.1,49,516
403574463,127.0.0.1,43,517
403574463,127.0.0.1,36,518
403574490,127.0.0.1,56,519
403574490,127.0.0.1,49,520
403574490,127.0.0.1,41,521
403574490,127.0.0.1,35,522
403574497,127.0.0.1,63,519
403574497,127.0.0.1,56,520
403574497,127.0.0.1,48,521
403574497,127.0.0.1,41,522
403574497,127.0.0.1,36,523
403574497,127.0.0.1,36,523
403574498,127.0.0.1,29,524
403574498,127.0.0.1,29,524
403574498,127.0.0.1,23,525
403574498,127.0.0.1,16,526
403574524,127.0.0.1,35,527
403574524,127.0.0.1,28,528
403574525,127.0.0.1,49,525
403574525,127.0.0.1,42,526
403574525,127.0.0.1,35,527
403574525,127.0.0.1,22,529
403574525,127.0.0.1,15,530
403574552,127.0.0.1,35,531
403574552,127.0.0.1,56,528
403574552,127.0.0.1,48,529
403574553,127.0.0.1,43,530
403574553,127.0.0.1,36,531
403574587,127.0.0.1,64,532
403574587,127.0.0.1,56,533
403574587,127.0.0.1,49,534
403574587,127.0.0.1,42,535
403574587,127.0.0.1,36,536
403574588,127.0.0.1,64,532
403574588,127.0.0.1,57,533
403574588,127.0.0.1,50,534
403574608,127.0.0.1,49,537
403574608,127.0.0.1,42,538
403574609,127.0.0.1,36,539
403574615,127.0.0.1,70,535
403574615,127.0.0.1,63,536
403574615,127.0.0.1,56,537
403574615,127.0.0.1,49,538
403574616,127.0.0.1,43,539
403574622,127.0.0.1,42,540
403574623,127.0.0.1,37,541
403574623,127.0.0.1,29,542
403574623,127.0.0.1,22,543
403574623,127.0.0.1,15,544
403574623,127.0.0.1,43,540
403574623,127.0.0.1,36,541
403574623,127.0.0.1,29,542
403574623,127.0.0.1,22,543
403574624,127.0.0.1,16,544
403574643,127.0.0.1,29,545
403574643,127.0.0.1,28,545
403574677,127.0.0.1,55,546
403574677,127.0.0.1,48,547
403574677,127.0.0.1,42,548
403574678,127.0.0.1,56,546
403574678,127.0.0.1,49,547
403574678,127.0.0.1,42,548
403574678,127.0.0.1,36,549
403574678,127.0.0.1,29,550
403574678,127.0.0.1,22,551
403574678,127.0.0.1,35,549
403574678,127.0.0.1,29,550
403574705,127.0.0.1,42,552
403574705,127.0.0.1,35,553
403574705,127.0.0.1,49,551
403574705,127.0.0.1,42,552
403574706,127.0.0.1,36,553
403574733,127.0.0.1,56,554
403574733,127.0.0.1,49,555
403574733,127.0.0.1,43,556
403574734,127.0.0.1,37,557
403574740,127.0.0.1,63,554
403574740,127.0.0.1,56,555
403574740,127.0.0.1,49,556
403574740,127.0.0.1,42,557
403574740,127.0.0.1,36,558
403574747,127.0.0.1,43,558
403574747,127.0.0.1,36,559
403574747,127.0.0.1,29,560
403574747,127.0.0.1,22,561
403574768,127.0.0.1,36,562
403574768,127.0.0.1,29,563
403574768,127.0.0.1,56,559
403574768,127.0.0.1,50,560
403574768,127.0.0.1,42,561
403574768,127.0.0.1,35,562
403574769,127.0.0.1,30,563
403574796,127.0.0.1,50,564
403574796,127.0.0.1,43,565
403574796,127.0.0.1,36,566
403574796,127.0.0.1,29,567
403574803,127.0.0.1,56,564
403574803,127.0.0.1,49,565
403574803,127.0.0.1,42,566
403574803,127.0.0.1,35,567
403574803,127.0.0.1,28,568
403574803,127.0.0.1,22,569
403574803,127.0.0.1,28,568
403574804,127.0.0.1,23,569
403574804,127.0.0.1,16,570
403574823,127.0.0.1,28,571
403574824,127.0.0.1,36,570
403574824,127.0.0.1,29,571
403574824,127.0.0.1,22,572
403574837,127.0.0.1,35,572
403574837,127.0.0.1,29,573
403574837,127.0.0.1,22,574
403574837,127.0.0.1,28,573
403574837,127.0.0.1,21,574
403574851,127.0.0.1,28,575
403574851,127.0.0.1,22,576
403574851,127.0.0.1,28,575
403574852,127.0.0.1,22,576
403574872,127.0.0.1,36,577
403574872,127.0.0.1,28,578
403574872,127.0.0.1,36,577
403574872,127.0.0.1,28,578
403574872,127.0.0.1,21,579
403574872,127.0.0.1,15,580
403574880,127.0.0.1,16,581
403574880,127.0.0.1,29,579
403574880,127.0.0.1,22,580
403574880,127.0.0.1,15,581
403574900,127.0.0.1,29,582
403574900,127.0.0.1,29,582
403574900,127.0.0.1,21,583
403574941,127.0.0.1,55,584
403574941,127.0.0.1,48,585
403574942,127.0.0.1,63,583
403574942,127.0.0.1,56,584
403574942,127.0.0.1,49,585
403574949,127.0.0.1,50,586
403574949,127.0.0.1,43,587
403574949,127.0.0.1,36,588
403574949,127.0.0.1,29,589
403574949,127.0.0.1,50,586
403574949,127.0.0.1,43,587
403574949,127.0.0.1,22,590
403574949,127.0.0.1,36,588
403574950,127.0.0.1,30,589
403574950,127.0.0.1,23,590
403574976,127.0.0.1,43,591
403574976,127.0.0.1,35,592
403574983,127.0.0.1,49,591
403574983,127.0.0.1,42,592
403575010,127.0.0.1,62,593
403575010,127.0.0.1,55,594
403575011,127.0.0.1,49,595
403575011,127.0.0.1,42,596
403575017,127.0.0.1,69,593
403575017,127.0.0.1,62,594
403575018,127.0.0.1,56,595
403575018,127.0.0.1,49,596
403575018,127.0.0.1,43,597
403575018,127.0.0.1,42,597
403575018,127.0.0.1,35,598
403575024,127.0.0.1,41,598
403575025,127.0.0.1,36,599
403575025,127.0.0.1,29,600
403575025,127.0.0.1,22,601
403575025,127.0.0.1,35,599
403575025,127.0.0.1,29,600
403575025,127.0.0.1,22,601
403575025,127.0.0.1,15,602
403575053,127.0.0.1,43,602
403575053,127.0.0.1,36,603
403575053,127.0.0.1,29,604
403575060,127.0.0.1,43,603
403575060,127.0.0.1,36,604
403575060,127.0.0.1,29,605
403575060,127.0.0.1,22,606
403575060,127.0.0.1,29,605
403575060,127.0.0.1,23,606
403575060,127.0.0.1,15,607
403575087,127.0.0.1,35,608
403575087,127.0.0.1,42,607
403575087,127.0.0.1,35,608
403575088,127.0.0.1,29,609
403575115,127.0.0.1,56,609
403575115,127.0.0.1,50,610
403575115,127.0.0.1,42,611
403575115,127.0.0.1,36,612
403575116,127.0.0.1,51,610
403575116,127.0.0.1,43,611
403575116,127.0.0.1,36,612
403575116,127.0.0.1,30,613
403575116,127.0.0.1,29,613
403575142,127.0.0.1,49,614
403575143,127.0.0.1,43,615
403575143,127.0.0.1,36,616
403575150,127.0.0.1,56,614
403575150,127.0.0.1,50,615
403575150,127.0.0.1,43,616
403575150,127.0.0.1,36,617
403575150,127.0.0.1,36,617
403575150,127.0.0.1,29,618
403575150,127.0.0.1,22,619
403575150,127.0.0.1,29,618
403575150,127.0.0.1,22,619
403575151,127.0.0.1,16,620
403575177,127.0.0.1,35,621
403575177,127.0.0.1,42,620
403575177,127.0.0.1,35,621
403575177,127.0.0.1,28,622
403575205,127.0.0.1,56,622
403575205,127.0.0.1,48,623
403575205,127.0.0.1,43,624
403575206,127.0.0.1,37,625
403575206,127.0.0.1,49,623
403575206,127.0.0.1,43,624
403575206,127.0.0.1,37,625
403575206,127.0.0.1,30,626
403575212,127.0.0.1,36,626
403575212,127.0.0.1,28,627
403575212,127.0.0.1,21,628
403575212,127.0.0.1,14,629
403575213,127.0.0.1,29,627
403575213,127.0.0.1,22,628
403575213,127.0.0.1,15,629
403575240,127.0.0.1,36,630
403575240,127.0.0.1,35,630
403575240,127.0.0.1,28,631
403575240,127.0.0.1,21,632
403575240,127.0.0.1,28,631
403575240,127.0.0.1,22,632
403575240,127.0.0.1,15,633
403575240,127.0.0.1,15,633
403575268,127.0.0.1,35,634
403575268,127.0.0.1,35,634
403575268,127.0.0.1,29,635
403575268,127.0.0.1,29,635
403575275,127.0.0.1,29,636
403575275,127.0.0.1,22,637
403575275,127.0.0.1,15,638
403575295,127.0.0.1,49,636
403575295,127.0.0.1,42,637
403575296,127.0.0.1,36,638
403575296,127.0.0.1,29,639
403575296,127.0.0.1,22,640
403575296,127.0.0.1,29,639
403575329,127.0.0.1,48,641
403575330,127.0.0.1,42,642
403575337,127.0.0.1,63,640
403575338,127.0.0.1,57,641
403575338,127.0.0.1,50,642
403575338,127.0.0.1,43,643
403575338,127.0.0.1,36,644
403575338,127.0.0.1,44,643
403575338,127.0.0.1,36,644
403575338,127.0.0.1,29,645
403575338,127.0.0.1,22,646
403575338,127.0.0.1,15,647
403575338,127.0.0.1,29,645
403575339,127.0.0.1,23,646
403575339,127.0.0.1,16,647
403575358,127.0.0.1,29,648
403575372,127.0.0.1,35,649
403575372,127.0.0.1,29,650
403575372,127.0.0.1,22,651
403575372,127.0.0.1,43,648
403575372,127.0.0.1,35,649
403575373,127.0.0.1,29,650
403575373,127.0.0.1,23,651
403575373,127.0.0.1,16,652
403575386,127.0.0.1,21,653
403575386,127.0.0.1,28,652
403575386,127.0.0.1,21,653
403575399,127.0.0.1,28,654
403575400,127.0.0.1,22,655
403575400,127.0.0.1,29,654
403575400,127.0.0.1,22,655
403575413,127.0.0.1,28,656
403575414,127.0.0.1,22,657
403575414,127.0.0.1,28,656
403575414,127.0.0.1,22,657
403575420,127.0.0.1,21,658
403575421,127.0.0.1,15,659
403575421,127.0.0.1,22,658
403575421,127.0.0.1,15,659
403575448,127.0.0.1,35,660
403575448,127.0.0.1,28,661
403575455,127.0.0.1,42,660
403575455,127.0.0.1,28,662
403575455,127.0.0.1,35,661
403575455,127.0.0.1,28,662
403575455,127.0.0.1,21,663
403575476,127.0.0.1,42,663
403575476,127.0.0.1,36,664
403575476,127.0.0.1,29,665
403575482,127.0.0.1,41,664
403575482,127.0.0.1,34,665
403575490,127.0.0.1,36,666
403575490,127.0.0.1,29,667
403575490,127.0.0.1,22,668
403575497,127.0.0.1,43,666
403575497,127.0.0.1,36,667
403575497,127.0.0.1,29,668
403575497,127.0.0.1,22,669
403575497,127.0.0.1,15,670
403575497,127.0.0.1,22,669
403575497,127.0.0.1,15,670
403575531,127.0.0.1,42,671
403575532,127.0.0.1,43,671
403575532,127.0.0.1,36,672
403575532,127.0.0.1,29,673
403575532,127.0.0.1,36,672
403575532,127.0.0.1,29,673
403575538,127.0.0.1,28,674
403575538,127.0.0.1,21,675
403575539,127.0.0.1,15,676
403575539,127.0.0.1,29,674
403575539,127.0.0.1,22,675
403575539,127.0.0.1,15,676
403575552,127.0.0.1,21,677
403575552,127.0.0.1,21,677
403575566,127.0.0.1,28,678
403575567,127.0.0.1,22,679
403575567,127.0.0.1,29,678
403575567,127.0.0.1,21,679
403575587,127.0.0.1,36,680
403575587,127.0.0.1,29,681
403575587,127.0.0.1,35,680
403575588,127.0.0.1,29,681
403575615,127.0.0.1,49,682
403575615,127.0.0.1,43,683
403575615,127.0.0.1,35,684
403575615,127.0.0.1,28,685
403575621,127.0.0.1,55,682
403575621,127.0.0.1,48,683
403575622,127.0.0.1,42,684
403575622,127.0.0.1,29,686
403575642,127.0.0.1,42,687
403575642,127.0.0.1,34,688
403575643,127.0.0.1,29,689
403575643,127.0.0.1,22,690
403575643,127.0.0.1,15,691
403575649,127.0.0.1,62,685
403575650,127.0.0.1,56,686
403575650,127.0.0.1,50,687
403575650,127.0.0.1,42,688
403575650,127.0.0.1,36,689
403575657,127.0.0.1,22,692
403575663,127.0.0.1,42,690
403575663,127.0.0.1,34,691
403575664,127.0.0.1,29,692
403575664,127.0.0.1,22,693
403575664,127.0.0.1,15,694
403575691,127.0.0.1,35,695
403575691,127.0.0.1,28,696
403575698,127.0.0.1,56,693
403575698,127.0.0.1,49,694
403575698,127.0.0.1,42,695
403575699,127.0.0.1,29,697
403575699,127.0.0.1,36,696
403575699,127.0.0.1,29,697
403575699,127.0.0.1,23,698
403575726,127.0.0.1,50,698
403575726,127.0.0.1,42,699
403575726,127.0.0.1,35,700
403575727,127.0.0.1,43,699
403575727,127.0.0.1,36,700
403575727,127.0.0.1,29,701
403575727,127.0.0.1,22,702
403575727,127.0.0.1,30,701
403575727,127.0.0.1,22,702
403575727,127.0.0.1,16,703
403575754,127.0.0.1,35,704
403575754,127.0.0.1,43,703
403575754,127.0.0.1,35,704
403575761,127.0.0.1,36,705
403575761,127.0.0.1,35,705
403575761,127.0.0.1,29,706
403575761,127.0.0.1,22,707
403575761,127.0.0.1,15,708
403575782,127.0.0.1,50,706
403575782,127.0.0.1,43,707
403575782,127.0.0.1,36,708
403575782,127.0.0.1,29,709
403575782,127.0.0.1,29,709
403575816,127.0.0.1,56,710
403575816,127.0.0.1,49,711
403575816,127.0.0.1,42,712
403575823,127.0.0.1,63,710
403575823,127.0.0.1,56,711
403575824,127.0.0.1,50,712
403575824,127.0.0.1,43,713
403575824,127.0.0.1,36,714
403575824,127.0.0.1,30,715
403575824,127.0.0.1,22,716
403575824,127.0.0.1,43,713
403575824,127.0.0.1,36,714
403575824,127.0.0.1,30,715
403575824,127.0.0.1,22,716
403575824,127.0.0.1,15,717
403575844,127.0.0.1,29,718
403575844,127.0.0.1,35,717
403575844,127.0.0.1,29,718
403575845,127.0.0.1,22,719
403575845,127.0.0.1,15,720
403575879,127.0.0.1,43,721
403575879,127.0.0.1,56,719
403575879,127.0.0.1,49,720
403575879,127.0.0.1,42,721
403575879,127.0.0.1,36,722
403575879,127.0.0.1,28,723
403575906,127.0.0.1,49,724
403575906,127.0.0.1,42,725
403575906,127.0.0.1,35,726
403575914,127.0.0.1,70,722
403575914,127.0.0.1,63,723
403575914,127.0.0.1,57,724
403575914,127.0.0.1,50,725
403575914,127.0.0.1,43,726
403575914,127.0.0.1,36,727
403575915,127.0.0.1,37,727
403575915,127.0.0.1,30,728
403575915,127.0.0.1,23,729
403575915,127.0.0.1,16,730
403575934,127.0.0.1,29,731
403575941,127.0.0.1,56,728
403575941,127.0.0.1,49,729
403575941,127.0.0.1,42,730
403575941,127.0.0.1,36,731
403575949,127.0.0.1,36,732
403575949,127.0.0.1,29,733
403575949,127.0.0.1,22,734
403575949,127.0.0.1,36,732
403575950,127.0.0.1,30,733
403575950,127.0.0.1,23,734
403575950,127.0.0.1,17,735
403575962,127.0.0.1,29,735
403575962,127.0.0.1,22,736
403575968,127.0.0.1,28,736
403575997,127.0.0.1,49,737
403575997,127.0.0.1,42,738
403575997,127.0.0.1,36,739
403575998,127.0.0.1,30,740
403576004,127.0.0.1,55,737
403576004,127.0.0.1,49,738
403576004,127.0.0.1,43,739
403576004,127.0.0.1,36,740
403576004,127.0.0.1,29,741
403576025,127.0.0.1,50,741
403576025,127.0.0.1,43,742
403576025,127.0.0.1,36,743
403576025,127.0.0.1,29,744
403576032,127.0.0.1,50,742
403576032,127.0.0.1,43,743
403576032,127.0.0.1,35,744
403576038,127.0.0.1,35,745
403576038,127.0.0.1,28,746
403576038,127.0.0.1,21,747
403576045,127.0.0.1,42,745
403576046,127.0.0.1,36,746
403576046,127.0.0.1,29,747
403576046,127.0.0.1,21,748
403576046,127.0.0.1,22,748
403576046,127.0.0.1,15,749
403576073,127.0.0.1,35,750
403576080,127.0.0.1,49,749
403576080,127.0.0.1,42,750
403576080,127.0.0.1,35,751
403576081,127.0.0.1,29,752
403576101,127.0.0.1,42,753
403576101,127.0.0.1,35,754
403576102,127.0.0.1,30,755
403576108,127.0.0.1,63,751
403576108,127.0.0.1,56,752
403576108,127.0.0.1,49,753
403576108,127.0.0.1,42,754
403576108,127.0.0.1,35,755
403576108,127.0.0.1,28,756
403576109,127.0.0.1,22,757
403576109,127.0.0.1,30,756
403576109,127.0.0.1,23,757
403576109,127.0.0.1,16,758
403576136,127.0.0.1,36,759
403576136,127.0.0.1,43,758
403576136,127.0.0.1,35,759
403576143,127.0.0.1,36,760
403576143,127.0.0.1,29,761
403576143,127.0.0.1,22,762
403576143,127.0.0.1,15,763
403576143,127.0.0.1,36,760
403576143,127.0.0.1,29,761
403576143,127.0.0.1,22,762
403576143,127.0.0.1,15,763
403576164,127.0.0.1,29,764
403576164,127.0.0.1,29,764
403576177,127.0.0.1,35,765
403576177,127.0.0.1,28,766
403576178,127.0.0.1,22,767
403576178,127.0.0.1,36,765
403576178,127.0.0.1,29,766
403576178,127.0.0.1,22,767
403576191,127.0.0.1,27,768
403576191,127.0.0.1,22,769
403576198,127.0.0.1,34,768
403576198,127.0.0.1,28,769
403576198,127.0.0.1,21,770
403576198,127.0.0.1,15,771
403576233,127.0.0.1,43,772
403576233,127.0.0.1,56,770
403576233,127.0.0.1,49,771
403576233,127.0.0.1,42,772
403576233,127.0.0.1,35,773
403576233,127.0.0.1,28,774
403576233,127.0.0.1,36,773
403576233,127.0.0.1,29,774
403576233,127.0.0.1,22,775
403576234,127.0.0.1,16,776
403576254,127.0.0.1,29,777
403576260,127.0.0.1,49,775
403576261,127.0.0.1,43,776
403576261,127.0.0.1,36,777
403576268,127.0.0.1,36,778
403576268,127.0.0.1,29,779
403576268,127.0.0.1,22,780
403576274,127.0.0.1,42,778
403576274,127.0.0.1,35,779
403576275,127.0.0.1,28,780
403576275,127.0.0.1,21,781
403576275,127.0.0.1,22,781
403576275,127.0.0.1,15,782
403576275,127.0.0.1,15,782
403576302,127.0.0.1,35,783
403576302,127.0.0.1,28,784
403576309,127.0.0.1,42,783
403576309,127.0.0.1,35,784
403576310,127.0.0.1,29,785
403576310,127.0.0.1,22,786
403576310,127.0.0.1,29,785
403576310,127.0.0.1,22,786
403576310,127.0.0.1,16,787
403576337,127.0.0.1,36,788
403576337,127.0.0.1,42,787
403576337,127.0.0.1,35,788
403576365,127.0.0.1,57,789
403576365,127.0.0.1,50,790
403576365,127.0.0.1,43,791
403576365,127.0.0.1,36,792
403576365,127.0.0.1,56,789
403576365,127.0.0.1,50,790
403576365,127.0.0.1,42,791
403576365,127.0.0.1,36,792
403576372,127.0.0.1,36,793
403576372,127.0.0.1,36,793
403576372,127.0.0.1,29,794
403576372,127.0.0.1,22,795
403576372,127.0.0.1,15,796
403576372,127.0.0.1,29,794
403576372,127.0.0.1,22,795
403576373,127.0.0.1,16,796
403576392,127.0.0.1,28,797
403576392,127.0.0.1,28,797
403576400,127.0.0.1,29,798
403576400,127.0.0.1,21,799
403576400,127.0.0.1,29,798
403576400,127.0.0.1,21,799
403576427,127.0.0.1,42,800
403576427,127.0.0.1,36,801
403576427,127.0.0.1,42,800
403576428,127.0.0.1,36,801
403576428,127.0.0.1,29,802
403576428,127.0.0.1,22,803
403576428,127.0.0.1,29,802
403576428,127.0.0.1,22,803
403576428,127.0.0.1,15,804
403576454,127.0.0.1,34,805
403576462,127.0.0.1,49,804
403576462,127.0.0.1,42,805
403576462,127.0.0.1,35,806
403576462,127.0.0.1,28,807
403576462,127.0.0.1,35,806
403576462,127.0.0.1,29,807
403576463,127.0.0.1,22,808
403576463,127.0.0.1,16,809
403576483,127.0.0.1,29,810
403576490,127.0.0.1,49,808
403576490,127.0.0.1,42,809
403576490,127.0.0.1,36,810
403576503,127.0.0.1,42,811
403576504,127.0.0.1,36,812
403576504,127.0.0.1,29,813
403576504,127.0.0.1,42,811
403576504,127.0.0.1,36,812
403576504,127.0.0.1,28,813
403576510,127.0.0.1,28,814
403576511,127.0.0.1,22,815
403576517,127.0.0.1,35,814
403576517,127.0.0.1,28,815
403576545,127.0.0.1,49,816
403576546,127.0.0.1,43,817
403576546,127.0.0.1,36,818
403576553,127.0.0.1,57,816
403576553,127.0.0.1,50,817
403576553,127.0.0.1,43,818
403576553,127.0.0.1,36,819
403576553,127.0.0.1,29,820
403576553,127.0.0.1,36,819
403576554,127.0.0.1,30,820
403576554,127.0.0.1,23,821
403576554,127.0.0.1,16,822
403576580,127.0.0.1,35,823
403576580,127.0.0.1,28,824
403576580,127.0.0.1,21,825
403576580,127.0.0.1,49,821
403576581,127.0.0.1,43,822
403576581,127.0.0.1,36,823
403576581,127.0.0.1,15,826
403576608,127.0.0.1,36,827
403576615,127.0.0.1,63,824
403576615,127.0.0.1,56,825
403576615,127.0.0.1,49,826
403576615,127.0.0.1,43,827
403576615,127.0.0.1,36,828
403576642,127.0.0.1,56,829
403576642,127.0.0.1,49,830
403576643,127.0.0.1,42,831
403576643,127.0.0.1,36,832
403576643,127.0.0.1,63,828
403576643,127.0.0.1,56,829
403576643,127.0.0.1,49,830
403576643,127.0.0.1,42,831
403576643,127.0.0.1,36,832
403576643,127.0.0.1,29,833
403576643,127.0.0.1,22,834
403576670,127.0.0.1,56,833
403576670,127.0.0.1,49,834
403576671,127.0.0.1,42,835
403576671,127.0.0.1,36,836
403576677,127.0.0.1,48,835
403576677,127.0.0.1,42,836
403576677,127.0.0.1,36,837
403576678,127.0.0.1,36,837
403576678,127.0.0.1,29,838
403576678,127.0.0.1,22,839
403576698,127.0.0.1,49,838
403576698,127.0.0.1,42,839
403576698,127.0.0.1,35,840
403576698,127.0.0.1,28,841
403576698,127.0.0.1,35,840
403576699,127.0.0.1,29,841
403576712,127.0.0.1,36,842
403576712,127.0.0.1,29,843
403576712,127.0.0.1,22,844
403576712,127.0.0.1,35,842
403576712,127.0.0.1,29,843
403576713,127.0.0.1,23,844
403576732,127.0.0.1,34,845
403576733,127.0.0.1,29,846
403576733,127.0.0.1,35,845
403576733,127.0.0.1,29,846
403576760,127.0.0.1,49,847
403576760,127.0.0.1,42,848
403576761,127.0.0.1,36,849
403576767,127.0.0.1,56,847
403576767,127.0.0.1,49,848
403576767,127.0.0.1,42,849
403576795,127.0.0.1,63,850
403576795,127.0.0.1,56,851
403576795,127.0.0.1,49,852
403576795,127.0.0.1,42,853
403576796,127.0.0.1,64,850
403576796,127.0.0.1,57,851
403576796,127.0.0.1,50,852
403576796,127.0.0.1,43,853
403576796,127.0.0.1,37,854
403576802,127.0.0.1,42,854
403576802,127.0.0.1,35,855
403576803,127.0.0.1,29,856
403576803,127.0.0.1,22,857
403576803,127.0.0.1,37,855
403576803,127.0.0.1,29,856
403576803,127.0.0.1,23,857
403576803,127.0.0.1,16,858
403576823,127.0.0.1,29,859
403576823,127.0.0.1,35,858
403576823,127.0.0.1,28,859
403576824,127.0.0.1,22,860
403576824,127.0.0.1,16,861
403576851,127.0.0.1,36,862
403576858,127.0.0.1,56,860
403576858,127.0.0.1,50,861
403576858,127.0.0.1,43,862
403576858,127.0.0.1,35,863
403576858,127.0.0.1,29,864
403576878,127.0.0.1,56,863
403576879,127.0.0.1,50,864
403576879,127.0.0.1,43,865
403576879,127.0.0.1,36,866
403576879,127.0.0.1,29,867
403576885,127.0.0.1,49,865
403576886,127.0.0.1,42,866
403576886,127.0.0.1,35,867
403576886,127.0.0.1,29,868
403576886,127.0.0.1,22,869
403576886,127.0.0.1,15,870
403576913,127.0.0.1,35,871
