3
11
11
14
14
12
10
8
7
8
8
11
2
14
8
15
8
4
11
1
9
10
11
11
10
7
2
3
2
12
10
2
8
12
13
9
7
9
5
12
3
4
8
7
2
10
5
15
1
6
11
14
8
7
5
5
10
12
11
6
7
13
6
13
10
9
16
7
8
9
16
9
6
4
7
11
3
7
5
12
14
7
19
7
7
10
5
6
11
16
11
12
8
14
14
6
9
10
10
9
