6
3
14
8
10
12
11
9
4
11
14
3
5
5
4
5
7
4
5
8
6
7
9
6
11
16
6
4
5
12
17
6
6
4
9
9
3
10
5
4
11
10
10
12
10
10
1
3
10
4
6
9
5
14
8
5
2
4
5
15
10
5
8
12
6
15
5
10
13
14
10
8
9
15
7
11
7
11
8
2
9
10
4
5
14
7
5
11
8
7
11
9
13
6
6
6
4
14
7
16
